XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;OBAGB461-ECSD8-614; O bag fall 19;21; scocca completo O bag;OBAGB461;ECSD8;614;imperial blu;imperial blue;
CodeBarre;OBAGB461-ECSD8-144; O bag fall 19;21; scocca completo O bag;OBAGB461;ECSD8;144;ginestra;broom;
CodeBarre;OBAGB461-ECSD8-371; O bag fall 19;21; scocca completo O bag;OBAGB461;ECSD8;371;latte;milk;
CodeBarre;OBAGB056-TESBK-055; O bag fall 19;22; scocca O bag market;OBAGB056;TESBK;055;nero;black;
CodeBarre;OBAGB056-TESBN-615; O bag fall 19;22; scocca O bag market;OBAGB056;TESBN;615;military;military;
CodeBarre;HLESD000-ECS35-017; O bag fall 19;26; manico lungo componibile;HLESD000;ECS35;017;blu navy;blue navy;
CodeBarre;HLESD000-ECS35-371; O bag fall 19;26; manico lungo componibile;HLESD000;ECS35;371;latte;milk;
CodeBarre;HLESD000-ECS35-055; O bag fall 19;26; manico lungo componibile;HLESD000;ECS35;055;nero;black;
CodeBarre;HLESD000-ECS35-076; O bag fall 19;26; manico lungo componibile;HLESD000;ECS35;076;rosso;red;
CodeBarre;HLESXF00-ECS03-017; O bag fall 19;26; manico extra slim goccia;HLESXF00;ECS03;017;blu navy;blue navy;
CodeBarre;HLESXF00-ECS03-084; O bag fall 19;26; manico extra slim goccia;HLESXF00;ECS03;084;testa di moro;dark brown;
CodeBarre;HLESG000-ECS04-017; O bag fall 19;27; manico lungo ecopelle;HLESG000;ECS04;017;blu navy;blue navy;
CodeBarre;HLESG000-ECS04-082; O bag fall 19;27; manico lungo ecopelle;HLESG000;ECS04;082;tabacco;tobacco;
CodeBarre;HLESG000-ECS04-038; O bag fall 19;27; manico lungo ecopelle;HLESG000;ECS04;038;grafite;graphite;
CodeBarre;HLESG000-ECS04-135; O bag fall 19;27; manico lungo ecopelle;HLESG000;ECS04;135;peltro;pewter;
CodeBarre;HLESG000-ECS04-042; O bag fall 19;27; manico lungo ecopelle;HLESG000;ECS04;042;legno;wood;
CodeBarre;HLESG000-ECS04-183; O bag fall 19;27; manico lungo ecopelle;HLESG000;ECS04;183;viola;violet;
CodeBarre;HLESCE01-ECS07-078; O bag fall 19;28; manico doppia catena a "t";HLESCE01;ECS07;078;sabbia + argento;sand + silver;
CodeBarre;HLESCE01-ECS00-017; O bag fall 19;28; manico doppia catena a "t";HLESCE01;ECS00;017;blu navy + oro;blue navy + gold;
CodeBarre;HLESCE01-ECS00-084; O bag fall 19;28; manico doppia catena a "t";HLESCE01;ECS00;084;testa di moro + oro;dark brown + gold;
CodeBarre;HLESCE01-ECS00-612; O bag fall 19;28; manico doppia catena a "t";HLESCE01;ECS00;612;blu navy + argento;blue navy+silver;
CodeBarre;HLESCE01-ECS00-055; O bag fall 19;28; manico doppia catena a "t";HLESCE01;ECS00;055;nero + argento;black + silver;
CodeBarre;HLESCE01-ECS00-613; O bag fall 19;28; manico doppia catena a "t";HLESCE01;ECS00;613;cuoio + argento;leather + silver;
CodeBarre;HLESG020-ECSC7-055; O bag fall 19;29; manico lungo + goccia;HLESG020;ECSC7;055;nero;black;
CodeBarre;HLESG020-ECSC7-076; O bag fall 19;29; manico lungo + goccia;HLESG020;ECSC7;076;rosso;red;
CodeBarre;HLESG020-ECSC7-137; O bag fall 19;29; manico lungo + goccia;HLESG020;ECSC7;137;bluette;bluette;
CodeBarre;HLESG020-EVS00-371; O bag fall 19;29; manico lungo + goccia eva;HLESG020;EVS00;371;latte;milk;
CodeBarre;HLESG020-EVS00-055; O bag fall 19;29; manico lungo + goccia eva;HLESG020;EVS00;055;nero;black;
CodeBarre;HLESLL01-ECS00-017; O bag fall 19;30; manico linear lungo con;HLESLL01;ECS00;017;blu navy;blue navy;
CodeBarre;HLESLL01-ECS00-132; O bag fall 19;30; manico linear lungo con;HLESLL01;ECS00;132;biscotto;cookie;
CodeBarre;HLESLL01-ECS00-615; O bag fall 19;30; manico linear lungo con;HLESLL01;ECS00;615;military;military;
CodeBarre;HLESLL01-ECS07-055; O bag fall 19;30; manico linear lungo con;HLESLL01;ECS07;055;nero;black;
CodeBarre;HLESC901-ECS00-078; O bag fall 19;31; manico catena corto a "t";HLESC901;ECS00;078;sabbia + oro;sand + gold;
CodeBarre;HLESC901-ECS00-615; O bag fall 19;31; manico catena corto a "t";HLESC901;ECS00;615;military + oro;military + gold;
CodeBarre;HLESC901-ECS07-055; O bag fall 19;31; manico catena corto a "t";HLESC901;ECS07;055;nero + argento;black + silver;
CodeBarre;HLESC901-ECS07-371; O bag fall 19;31; manico catena corto a "t";HLESC901;ECS07;371;latte + argento;milk + silver;
CodeBarre;HLESAD00-ECS00-017; O bag fall 19;32; manichetto tubolare;HLESAD00;ECS00;017;blu navy;blue navy;
CodeBarre;HLESAD00-ECS00-371; O bag fall 19;32; manichetto tubolare;HLESAD00;ECS00;371;latte;milk;
CodeBarre;HLESAD00-ECS00-055; O bag fall 19;32; manichetto tubolare;HLESAD00;ECS00;055;nero;black;
CodeBarre;HLESAD00-ECS00-084; O bag fall 19;32; manichetto tubolare;HLESAD00;ECS00;084;testa di moro;dark brown;
CodeBarre;HLESAD00-ECS00-076; O bag fall 19;32; manichetto tubolare;HLESAD00;ECS00;076;rosso;red;
CodeBarre;HLESAD01-ECSC7-055; O bag fall 19;32; manichetto tubolare corto +;HLESAD01;ECSC7;055;nero;black;
CodeBarre;HLESAD01-ECSC7-076; O bag fall 19;32; manichetto tubolare corto +;HLESAD01;ECSC7;076;rosso;red;
CodeBarre;HLESAD01-ECSC7-137; O bag fall 19;32; manichetto tubolare corto +;HLESAD01;ECSC7;137;bluette;bluette;
