Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Code barre;Couleur it;Couleur en;
 O bag summer 2018;235; O hug interno portafoglio;OHUGI002;ECS00;026;;cobalto;cobalt blue;
 O bag summer 2018;235; O hug interno portafoglio;OHUGI002;ECS00;479;;skyway;skyway;
 O bag summer 2018;235; O hug interno portafoglio;OHUGI002;ECS00;076;;rosso;red;
 O bag summer 2018;235; O hug interno portafoglio;OHUGI002;ECS00;484;;coral;coral;
 O bag summer 2018;235; O hug interno portafoglio;OHUGI002;ECS00;347;;cedro;cedro;
 O bag summer 2018;235; O hug interno portafoglio;OHUGI002;ECS00;485;;atlantic;atlantic;
 O bag summer 2018;236; O hug interno portafoglio;OHUGI002;ECS00;017;;blu navy;navy blue;
 O bag summer 2018;236; O hug interno portafoglio;OHUGI002;ECS00;039;;grigio;grey;
 O bag summer 2018;236; O hug interno portafoglio;OHUGI002;ECS00;084;;testa di moro;dark brown;
 O bag summer 2018;236; O hug interno portafoglio;OHUGI002;ECS00;055;;nero;black;
 O bag summer 2018;236; O hug interno portafoglio;OHUGI002;ECS00;154;;ciliegia;cherry;
 O bag summer 2018;240; O shoes donna high EVA;OSHSD001;EVS00;055;;nero;black;
 O bag summer 2018;240; O shoes donna high EVA;OSHSD001;EVS00;347;;cedro;cedro;
 O bag summer 2018;240; O shoes donna high EVA;OSHSD001;EVS00;371;;latte;milk;
 O bag summer 2018;241; O shoes donna high EVA;OSHSD001;EVS00;485;;atlantic;atlantic;
 O bag summer 2018;241; O shoes donna high EVA;OSHSD001;EVS00;486;;pink;pink;
 O bag summer 2018;241; O shoes donna high EVA;OSHSD001;EVS00;484;;coral;coral;
 O bag summer 2018;241; O shoes donna high EVA;OSHSD001;EVS00;479;;skyway;skyway;
 O bag summer 2018;241; O shoes donna high EVA;OSHSD001;EVS00;017;;blu navy;navy blue;
 O bag summer 2018;242; O shoes donna high EVA;OSHSD001;EVS00;026;;cobalto;cobalt blue;
 O bag summer 2018;242; O shoes donna high EVA;OSHSD001;EVS00;422;;sangria;sangria;
 O bag summer 2018;243; O shoes donna low EVA;OSHSD002;EVS00;055;;nero;black;
 O bag summer 2018;243; O shoes donna low EVA;OSHSD002;EVS00;484;;coral;coral;
 O bag summer 2018;243; O shoes donna low EVA;OSHSD002;EVS00;347;;cedro;cedro;
 O bag summer 2018;244; O shoes donna low EVA;OSHSD002;EVS00;371;;latte;milk;
 O bag summer 2018;244; O shoes donna low EVA;OSHSD002;EVS00;485;;atlantic;atlantic;
 O bag summer 2018;244; O shoes donna low EVA;OSHSD002;EVS00;486;;pink;pink;
 O bag summer 2018;244; O shoes donna low EVA;OSHSD002;EVS00;017;;blu navy;navy blue;
 O bag summer 2018;244; O shoes donna low EVA;OSHSD002;EVS00;076;;rosso;red;
 O bag summer 2018;245; O shoes donna low EVA;OSHSD002;EVS00;026;;cobalto;cobalt blue;
 O bag summer 2018;245; O shoes donna low EVA;OSHSD002;EVS00;422;;sangria;sangria;
 O bag summer 2018;245; O shoes donna low EVA;OSHSD002;EVS00;055;;nero;black;
 O bag summer 2018;245; O shoes donna low EVA;OSHSD002;EVS00;017;;blu navy;navy blue;
 O bag summer 2018;246; O shoes uomo low EVA;OSHSU002;EVS00;055;;nero;black;
 O bag summer 2018;246; O shoes uomo low EVA;OSHSU002;EVS00;371;;latte;milk;
 O bag summer 2018;246; O shoes uomo low EVA;OSHSU002;EVS00;485;;atlantic;atlantic;
 O bag summer 2018;247; O shoes uomo low EVA;OSHSU002;EVS00;017;;blu navy;navy blue;
 O bag summer 2018;247; O shoes uomo low EVA;OSHSU002;EVS00;026;;cobalto;cobalt blue;
 O bag summer 2018;248; accessorio O shoes palma;OSHSA000;INS14;267;;fucsia;fuchsia;
 O bag summer 2018;248; accessorio O shoes pvc +;OSHSA000;INS17;529;;azzurro/giallo;light blue/yellow;
 O bag summer 2018;249; accessorio O shoes;OSHSA000;INS19;227;;bianco/nero;white/black;
